Quantity,UnitPrice,Discount,Category,CompetitorPrice,elasticity_index
12,7.12,0.39,Accessories,49.03,3.0
33,23.19,0.21,Furniture,48.36,1.6474514877102198
30,17.27,0.28,Electronics,49.35,2.057440648523451
11,51.16,0.44,Furniture,48.36,0.5293510555121189
19,79.03,0.11,Stationery,48.765,0.5491693027964064
42,11.46,0.03,Furniture,48.36,3.0
28,24.22,0.07,Furniture,48.36,1.8569281585466557
47,15.92,0.06,Stationery,48.765,2.879340452261306
49,28.73,0.05,Accessories,49.03,1.6212495649147234
26,80.78,0.45,Apparel,49.0,0.33362218370883884
23,91.03,0.0,Accessories,49.03,0.5386136438536746
44,62.83,0.18,Furniture,48.36,0.631150724176349
41,86.79,0.14,Stationery,48.765,0.48321119944694085
38,43.15,0.41,Electronics,49.35,0.6747740440324451
37,34.81,0.13,Furniture,48.36,1.2086526860097673
3,43.78,0.19,Accessories,49.03,0.9071333942439471
11,12.8,0.49,Apparel,49.0,1.95234375
47,98.12,0.41,Accessories,49.03,0.29481960864247864
40,90.97,0.09,Accessories,49.03,0.490461690667253
43,21.55,0.01,Electronics,49.35,2.2671229698375868
28,85.46,0.37,Electronics,49.35,0.363801778609876
22,28.5,0.22,Accessories,49.03,1.3418736842105263
15,40.01,0.43,Furniture,48.36,0.6889577605598601
34,36.06,0.02,Electronics,49.35,1.3411813643926787
32,68.33,0.35,Electronics,49.35,0.4694497292550857
3,12.8,0.38,Furniture,48.36,2.3424375
10,64.2,0.36,Electronics,49.35,0.4919626168224299
2,76.49,0.48,Stationery,48.765,0.33151784546999613
22,49.08,0.35,Accessories,49.03,0.649337815810921
4,61.14,0.38,Furniture,48.36,0.49040235525024534
46,68.93,0.05,Apparel,49.0,0.6753227912374872
24,83.69,0.12,Stationery,48.765,0.5127637710598638
30,98.81,0.4,Furniture,48.36,0.293654488412104
43,92.12,0.42,Apparel,49.0,0.3085106382978724
1,22.54,0.39,Furniture,48.36,1.3087666370896185
19,12.26,0.16,Apparel,49.0,3.0
28,85.07,0.11,Electronics,49.35,0.5162983425414366
16,71.8,0.49,Electronics,49.35,0.3505362116991644
21,15.79,0.35,Apparel,49.0,2.0170994300189995
41,19.72,0.02,Furniture,48.36,2.403286004056795
32,34.37,0.45,Electronics,49.35,0.7897148676171082
1,52.95,0.1,Furniture,48.36,0.8219830028328612
2,98.56,0.14,Accessories,49.03,0.42781858766233766
49,33.02,0.28,Furniture,48.36,1.0544881889763777
31,18.59,0.41,Furniture,48.36,1.5348251748251749
18,26.71,0.26,Electronics,49.35,1.3672407338075627
46,69.29,0.25,Apparel,49.0,0.530379564150671
43,34.4,0.31,Stationery,48.765,0.9781351744186046
17,91.94,0.11,Apparel,49.0,0.4743310854905373
48,47.1,0.21,Electronics,49.35,0.8277388535031849
8,16.15,0.16,Electronics,49.35,2.566811145510836
33,51.39,0.38,Stationery,48.765,0.5883304144775248
43,86.01,0.48,Furniture,48.36,0.2923753051970701
16,59.43,0.47,Stationery,48.765,0.4348889449772842
47,57.5,0.07,Electronics,49.35,0.7981826086956522
47,64.06,0.01,Accessories,49.03,0.7577224477052762
24,94.93,0.16,Apparel,49.0,0.43358263983988204
48,84.57,0.37,Accessories,49.03,0.36524654132671164
5,71.1,0.1,Furniture,48.36,0.6121518987341772
25,89.28,0.03,Electronics,49.35,0.5361727150537634
12,62.23,0.34,Electronics,49.35,0.5233970753655793
4,54.72,0.31,Accessories,49.03,0.618251096491228
36,2.94,0.48,Furniture,48.36,3.0
1,48.31,0.25,Apparel,49.0,0.7607120678948458
35,5.18,0.34,Apparel,49.0,3.0
36,78.8,0.3,Electronics,49.35,0.4383883248730964
45,2.91,0.02,Apparel,49.0,3.0
19,5.02,0.42,Stationery,48.765,3.0
24,4.66,0.41,Furniture,48.36,3.0
6,41.28,0.08,Accessories,49.03,1.0927228682170542
48,63.18,0.25,Apparel,49.0,0.5816714150047483
11,91.33,0.27,Electronics,49.35,0.39445417715975034
2,46.14,0.38,Accessories,49.03,0.6588339835283918
14,81.94,0.37,Stationery,48.765,0.3749322675128143
40,52.39,0.13,Stationery,48.765,0.8098024432143539
47,20.56,0.24,Apparel,49.0,1.811284046692607
42,89.27,0.13,Furniture,48.36,0.4713027892909152
14,77.08,0.32,Stationery,48.765,0.4302049818370524
44,61.75,0.19,Stationery,48.765,0.6396704453441295
46,90.66,0.45,Electronics,49.35,0.29938782263401725
1,16.51,0.18,Furniture,48.36,2.4018897637795273
23,14.24,0.37,Furniture,48.36,2.1395224719101122
1,41.15,0.05,Stationery,48.765,1.1258019441069258
44,18.78,0.32,Accessories,49.03,1.7753141640042596
45,37.8,0.1,Stationery,48.765,1.1610714285714288
47,18.4,0.45,Accessories,49.03,1.4655706521739134
28,91.3,0.04,Apparel,49.0,0.515224534501643
34,31.32,0.27,Electronics,49.35,1.1502394636015325
32,86.62,0.13,Stationery,48.765,0.4897893096282614
23,33.75,0.06,Stationery,48.765,1.3581955555555554
35,6.47,0.49,Stationery,48.765,3.0
28,74.57,0.18,Stationery,48.765,0.5362384336864692
5,64.66,0.18,Electronics,49.35,0.6258428703990103
16,84.63,0.17,Furniture,48.36,0.4742857142857143
47,87.8,0.13,Apparel,49.0,0.4855353075170843
48,84.83,0.3,Accessories,49.03,0.40458564187197926
20,37.29,0.17,Furniture,48.36,1.0763958165728076
17,31.69,0.13,Accessories,49.03,1.3460429157462923
5,43.63,0.3,Apparel,49.0,0.7861563144625257
5,77.31,0.16,Electronics,49.35,0.5362048894062864
3,61.81,0.04,Apparel,49.0,0.7610419026047565
32,34.6,0.46,Electronics,49.35,0.7702023121387284
25,75.61,0.05,Electronics,49.35,0.6200568707842877
34,17.87,0.46,Accessories,49.03,1.481600447677672
1,59.37,0.12,Electronics,49.35,0.7314805457301667
2,69.96,0.17,Stationery,48.765,0.5785441680960549
10,4.44,0.2,Apparel,49.0,3.0
18,57.04,0.31,Accessories,49.03,0.5931048387096773
13,98.38,0.16,Apparel,49.0,0.4183777190485871
22,39.91,0.23,Stationery,48.765,0.9408431470809321
7,78.66,0.01,Stationery,48.765,0.6137471395881007
31,71.4,0.05,Electronics,49.35,0.6566176470588235
32,7.78,0.38,Furniture,48.36,3.0
2,2.28,0.15,Furniture,48.36,3.0
43,77.87,0.1,Accessories,49.03,0.5666752279440093
47,19.47,0.48,Stationery,48.765,1.3024036979969185
37,33.64,0.08,Accessories,49.03,1.3408917954815696
49,55.89,0.13,Electronics,49.35,0.7681964573268921
4,53.21,0.16,Apparel,49.0,0.7735388084946437
47,16.36,0.2,Electronics,49.35,2.4132029339853305
31,7.68,0.35,Accessories,49.03,3.0
8,66.57,0.14,Stationery,48.765,0.6299819738621001
13,85.77,0.46,Apparel,49.0,0.3084994753410284
2,98.51,0.48,Apparel,49.0,0.25865394376205464
4,55.69,0.05,Stationery,48.765,0.831868378523972
44,57.25,0.26,Furniture,48.36,0.6250899563318777
30,75.24,0.16,Accessories,49.03,0.547384370015949
44,25.4,0.16,Furniture,48.36,1.5993070866141732
30,76.84,0.27,Furniture,48.36,0.4594325871941697
48,15.86,0.29,Furniture,48.36,2.1649180327868853
45,59.5,0.07,Electronics,49.35,0.7713529411764706
17,97.92,0.31,Stationery,48.765,0.343625919117647
16,38.79,0.26,Electronics,49.35,0.9414539829853055
32,41.66,0.38,Electronics,49.35,0.7344455112818051
3,81.24,0.09,Furniture,48.36,0.541698670605613
28,55.24,0.06,Electronics,49.35,0.8397719044170889
1,89.44,0.2,Stationery,48.765,0.4361806797853309
25,24.07,0.29,Apparel,49.0,1.4453676776069797
31,75.5,0.12,Furniture,48.36,0.563666225165563
47,92.56,0.02,Stationery,48.765,0.5163105012964563
27,47.65,0.26,Accessories,49.03,0.7614312696747114
43,65.69,0.15,Electronics,49.35,0.6385675140812909
13,56.33,0.12,Apparel,49.0,0.7654890821942126
27,60.17,0.4,Stationery,48.765,0.48627222868539133
23,65.6,0.47,Stationery,48.765,0.39398551829268297
4,24.7,0.28,Accessories,49.03,1.4292145748987855
8,27.9,0.07,Apparel,49.0,1.6333333333333333
19,34.33,0.02,Electronics,49.35,1.4087678415380136
18,19.43,0.28,Apparel,49.0,1.815748841996912
45,85.67,0.1,Furniture,48.36,0.5080424886191198
35,31.52,0.08,Electronics,49.35,1.4404187817258884
35,57.98,0.25,Furniture,48.36,0.625560538116592
35,13.76,0.34,Stationery,48.765,2.339018895348837
11,55.0,0.16,Stationery,48.765,0.7447745454545455
37,53.14,0.27,Accessories,49.03,0.6735397064358298
12,50.37,0.23,Accessories,49.03,0.7495155846734168
16,58.96,0.23,Accessories,49.03,0.6403171641791044
12,9.52,0.28,Accessories,49.03,3.0
8,98.54,0.02,Accessories,49.03,0.4876131520194844
47,90.55,0.2,Apparel,49.0,0.4329099944781889
1,20.27,0.47,Apparel,49.0,1.2812037493833253
6,65.42,0.2,Accessories,49.03,0.5995719963313971
7,68.35,0.07,Electronics,49.35,0.6714776883686906
43,11.37,0.1,Accessories,49.03,3.0
1,10.09,0.22,Stationery,48.765,3.0
39,51.17,0.42,Stationery,48.765,0.5527398866523354
14,88.19,0.23,Stationery,48.765,0.42577446422496884
34,3.92,0.43,Furniture,48.36,3.0
28,30.28,0.13,Furniture,48.36,1.3894715984147952
44,89.3,0.01,Electronics,49.35,0.5471052631578948
26,16.27,0.27,Apparel,49.0,2.1985248924400738
36,36.97,0.0,Electronics,49.35,1.3348661076548554
34,91.06,0.11,Stationery,48.765,0.4766181638480123
25,30.7,0.27,Electronics,49.35,1.1734690553745928
24,40.08,0.28,Furniture,48.36,0.8687425149700598
36,26.37,0.44,Furniture,48.36,1.0269852104664392
44,25.81,0.23,Apparel,49.0,1.4618364974815965
7,40.17,0.19,Furniture,48.36,0.9751456310679611
40,20.96,0.13,Electronics,49.35,2.048401717557252
31,31.38,0.08,Apparel,49.0,1.4365838113448057
37,62.17,0.45,Furniture,48.36,0.42782692617017853
13,62.53,0.12,Electronics,49.35,0.6945146329761714
20,89.72,0.14,Accessories,49.03,0.4699710209540794
29,57.2,0.23,Accessories,49.03,0.6600192307692307
31,84.28,0.05,Stationery,48.765,0.5496766729947793
24,71.97,0.43,Electronics,49.35,0.39085035431429765
3,17.16,0.42,Electronics,49.35,1.6680069930069932
45,11.82,0.43,Electronics,49.35,2.379822335025381
34,87.94,0.32,Accessories,49.03,0.3791266772799636
6,6.63,0.12,Electronics,49.35,3.0
35,25.48,0.34,Accessories,49.03,1.2700078492935634
13,67.38,0.16,Furniture,48.36,0.6028851291184328
40,63.75,0.28,Accessories,49.03,0.5537505882352941
11,89.91,0.33,Stationery,48.765,0.36339172505839173
13,26.73,0.39,Apparel,49.0,1.1182192293303403
42,27.15,0.49,Apparel,49.0,0.9204419889502763
45,36.64,0.07,Stationery,48.765,1.2377579148471614
44,99.03,0.18,Apparel,49.0,0.4057356356659598
28,7.77,0.49,Stationery,48.765,3.0
4,35.63,0.4,Furniture,48.36,0.8143699129946673
22,11.68,0.04,Furniture,48.36,3.0
49,78.3,0.45,Accessories,49.03,0.3443997445721584
37,25.9,0.05,Apparel,49.0,1.7972972972972971
18,6.03,0.06,Furniture,48.36,3.0
2,49.72,0.22,Accessories,49.03,0.7691753821399839
33,64.28,0.13,Electronics,49.35,0.6679293714996889
43,83.62,0.31,Accessories,49.03,0.40457665630232
5,2.39,0.3,Furniture,48.36,3.0
12,75.75,0.46,Stationery,48.765,0.3476316831683169
16,14.96,0.35,Stationery,48.765,2.11880013368984
30,76.99,0.04,Apparel,49.0,0.6109884400571504
18,16.27,0.22,Accessories,49.03,2.350547019053473
27,30.85,0.3,Accessories,49.03,1.112512155591572
47,6.2,0.01,Stationery,48.765,3.0
27,38.08,0.27,Accessories,49.03,0.9399133403361344
11,25.28,0.46,Accessories,49.03,1.0473180379746836
13,13.38,0.37,Apparel,49.0,2.3071748878923763
2,29.76,0.15,Furniture,48.36,1.3812499999999999
25,1.8,0.34,Electronics,49.35,3.0
33,87.98,0.25,Electronics,49.35,0.4206922027733576
35,45.4,0.41,Accessories,49.03,0.6371740088105727
24,44.98,0.22,Stationery,48.765,0.8456358381502892
45,66.18,0.16,Electronics,49.35,0.6263825929283771
1,17.53,0.45,Stationery,48.765,1.5299914432401598
25,85.54,0.36,Furniture,48.36,0.36182370820668686
13,10.4,0.06,Accessories,49.03,3.0
34,41.83,0.48,Furniture,48.36,0.6011761893377959
15,74.87,0.08,Accessories,49.03,0.6024789635367971
6,42.42,0.46,Accessories,49.03,0.6241442715700142
18,36.21,0.03,Stationery,48.765,1.3063256006628003
42,61.85,0.17,Stationery,48.765,0.6544050121261116
28,85.18,0.37,Apparel,49.0,0.36240901620098614
22,68.72,0.39,Accessories,49.03,0.43521973224679866
43,16.95,0.06,Accessories,49.03,2.7190678466076696
8,62.54,0.17,Stationery,48.765,0.6471850015989766
24,96.81,0.23,Accessories,49.03,0.3899710773680405
12,52.49,0.09,Furniture,48.36,0.8383996951800342
24,34.67,0.28,Accessories,49.03,1.018217479088549
1,62.33,0.27,Furniture,48.36,0.5663853682015081
40,7.29,0.18,Furniture,48.36,3.0
49,75.53,0.5,Accessories,49.03,0.3245730173441017
28,32.2,0.33,Electronics,49.35,1.0268478260869565
8,7.08,0.12,Accessories,49.03,3.0
3,69.97,0.48,Apparel,49.0,0.3641560668858082
17,16.19,0.22,Apparel,49.0,2.360716491661519
9,14.7,0.26,Apparel,49.0,2.466666666666667
46,27.69,0.27,Furniture,48.36,1.2749295774647886
11,31.51,0.14,Electronics,49.35,1.3469057442081878
41,46.12,0.02,Stationery,48.765,1.0362033824804857
34,81.92,0.2,Apparel,49.0,0.478515625
20,92.15,0.35,Furniture,48.36,0.3411177428106348
19,3.32,0.24,Accessories,49.03,3.0
48,31.93,0.17,Electronics,49.35,1.2828217976824303
34,56.88,0.28,Furniture,48.36,0.6121518987341772
9,40.43,0.29,Accessories,49.03,0.8610264654959188
19,85.02,0.44,Stationery,48.765,0.3211997177134792
38,11.8,0.14,Accessories,49.03,3.0
25,77.61,0.09,Accessories,49.03,0.5748911222780569
28,59.55,0.29,Apparel,49.0,0.5842149454240134
33,45.11,0.39,Apparel,49.0,0.6626025271558412
43,60.94,0.29,Apparel,49.0,0.570889399409255
38,97.32,0.09,Electronics,49.35,0.4614519112207152
45,8.49,0.47,Stationery,48.765,3.0
14,32.28,0.13,Apparel,49.0,1.3206319702602232
26,58.77,0.32,Apparel,49.0,0.5669559298962055
25,64.93,0.29,Accessories,49.03,0.5361358385954104
31,10.27,0.21,Electronics,49.35,3.0
31,18.74,0.37,Accessories,49.03,1.6482870864461048
27,9.66,0.31,Electronics,49.35,3.0
26,57.5,0.21,Electronics,49.35,0.6780260869565218
14,88.92,0.31,Furniture,48.36,0.37526315789473685
2,94.41,0.15,Accessories,49.03,0.4414309924796102
6,35.95,0.46,Accessories,49.03,0.7364728789986091
26,28.41,0.02,Electronics,49.35,1.702323125659979
34,4.76,0.18,Accessories,49.03,3.0
20,41.98,0.09,Apparel,49.0,1.0621724630776561
41,1.93,0.09,Accessories,49.03,3.0
40,84.92,0.18,Electronics,49.35,0.476530852567122
36,49.06,0.48,Furniture,48.36,0.5125805136567468
3,97.41,0.15,Electronics,49.35,0.4306282722513089
35,25.2,0.36,Furniture,48.36,1.2281904761904763
36,50.31,0.02,Furniture,48.36,0.9420155038759689
27,81.48,0.15,Furniture,48.36,0.5044918998527246
8,22.81,0.1,Accessories,49.03,1.9345462516440157
29,42.18,0.31,Accessories,49.03,0.8020554765291606
32,86.69,0.22,Accessories,49.03,0.44115122851539973
20,68.8,0.05,Furniture,48.36,0.6677616279069768
10,65.31,0.46,Apparel,49.0,0.4051446945337621
18,57.79,0.13,Accessories,49.03,0.738122512545423
33,53.09,0.33,Electronics,49.35,0.6228009041250705
3,48.12,0.34,Accessories,49.03,0.6724812967581046
26,11.64,0.47,Furniture,48.36,2.2019587628865978
19,37.33,0.05,Electronics,49.35,1.255893383337798
39,50.0,0.36,Furniture,48.36,0.619008
42,96.86,0.25,Furniture,48.36,0.374457980590543
39,33.88,0.25,Furniture,48.36,1.070543093270366
2,22.19,0.02,Stationery,48.765,2.1536593059936906
22,3.48,0.43,Apparel,49.0,3.0
26,47.25,0.05,Accessories,49.03,0.9857883597883598
23,22.45,0.47,Furniture,48.36,1.1416837416481072
33,63.95,0.19,Furniture,48.36,0.6125347928068804
28,56.42,0.28,Stationery,48.765,0.6223112371499467
31,56.69,0.0,Apparel,49.0,0.864349973540307
3,45.9,0.39,Electronics,49.35,0.6558496732026143
42,70.16,0.29,Apparel,49.0,0.495866590649943
3,62.07,0.46,Accessories,49.03,0.4265538907684872
2,77.75,0.15,Electronics,49.35,0.5395176848874598
47,73.23,0.45,Accessories,49.03,0.36824388911648237
29,12.4,0.13,Electronics,49.35,3.0
46,97.4,0.32,Electronics,49.35,0.3445379876796714
15,75.31,0.12,Furniture,48.36,0.565088301686363
43,56.11,0.28,Accessories,49.03,0.6291498841561219
22,11.85,0.31,Apparel,49.0,2.853164556962025
34,16.97,0.09,Furniture,48.36,2.593258691809075
42,47.55,0.21,Stationery,48.765,0.8101861198738171
40,37.09,0.46,Stationery,48.765,0.7099784308438932
9,80.57,0.32,Apparel,49.0,0.4135534317984362
14,22.64,0.27,Furniture,48.36,1.5593109540636043
20,54.38,0.43,Furniture,48.36,0.5068995954394998
35,52.84,0.1,Accessories,49.03,0.8351059803179409
1,4.25,0.1,Stationery,48.765,3.0
26,54.44,0.14,Accessories,49.03,0.7745371050698017
16,49.56,0.12,Stationery,48.765,0.8658837772397093
16,68.95,0.39,Apparel,49.0,0.433502538071066
42,80.63,0.45,Electronics,49.35,0.3366302864938609
14,88.17,0.35,Electronics,49.35,0.3638142225246683
25,16.61,0.14,Electronics,49.35,2.5551475015051173
48,17.59,0.27,Electronics,49.35,2.0480670835702104
21,89.41,0.23,Accessories,49.03,0.4222469522424785
43,7.12,0.15,Apparel,49.0,3.0
15,69.0,0.49,Furniture,48.36,0.3574434782608696
2,60.17,0.15,Electronics,49.35,0.697149742396543
5,66.98,0.31,Accessories,49.03,0.5050865930128395
19,97.82,0.22,Furniture,48.36,0.3856143937845022
41,33.33,0.06,Accessories,49.03,1.3827842784278428
11,69.67,0.39,Apparel,49.0,0.429022534806947
28,89.03,0.37,Apparel,49.0,0.3467370549253061
44,84.29,0.17,Apparel,49.0,0.48250088978526506
45,57.0,0.17,Electronics,49.35,0.7186052631578947
2,79.86,0.14,Accessories,49.03,0.5279964938642625
33,48.41,0.4,Electronics,49.35,0.6116504854368932
21,20.8,0.19,Furniture,48.36,1.8832499999999999
43,15.04,0.21,Electronics,49.35,2.5921875000000005
28,30.51,0.42,Electronics,49.35,0.9381514257620452
40,7.21,0.27,Accessories,49.03,3.0
17,28.13,0.3,Furniture,48.36,1.2034127266263774
12,29.53,0.49,Apparel,49.0,0.8462580426684727
41,60.4,0.06,Accessories,49.03,0.7630496688741721
31,84.82,0.13,Electronics,49.35,0.5061836830936101
25,62.45,0.17,Accessories,49.03,0.6516397117694155
20,86.94,0.21,Apparel,49.0,0.44524959742351056
44,38.06,0.14,Furniture,48.36,1.092737782448765
23,4.01,0.26,Apparel,49.0,3.0
6,6.15,0.08,Apparel,49.0,3.0
16,94.37,0.48,Stationery,48.765,0.26870615661756914
3,20.24,0.07,Accessories,49.03,2.2528606719367588
49,29.4,0.22,Accessories,49.03,1.3007959183673472
27,8.24,0.24,Accessories,49.03,3.0
11,96.72,0.31,Apparel,49.0,0.3495657568238213
3,93.58,0.46,Furniture,48.36,0.27905962812566787
23,51.95,0.39,Apparel,49.0,0.5753609239653513
46,43.67,0.14,Apparel,49.0,0.9649645065262195
39,15.58,0.43,Accessories,49.03,1.7937804878048784
8,83.17,0.41,Stationery,48.765,0.3459342310929422
17,47.26,0.49,Stationery,48.765,0.5262410071942446
10,90.07,0.03,Stationery,48.765,0.5251698678805374
26,51.04,0.38,Stationery,48.765,0.5923648119122258
31,4.52,0.36,Accessories,49.03,3.0
40,11.59,0.32,Stationery,48.765,2.861104400345125
21,90.14,0.41,Apparel,49.0,0.3207233192811183
26,57.77,0.43,Apparel,49.0,0.4834689285096071
32,87.44,0.01,Accessories,49.03,0.5551200823421775
15,5.64,0.48,Electronics,49.35,3.0
27,91.45,0.42,Accessories,49.03,0.31096118097320946
22,49.7,0.42,Furniture,48.36,0.5643621730382294
38,33.7,0.09,Accessories,49.03,1.3239554896142431
27,5.49,0.22,Furniture,48.36,3.0
19,82.78,0.06,Electronics,49.35,0.5603889828460981
8,51.95,0.01,Apparel,49.0,0.9337824831568816
42,46.61,0.01,Electronics,49.35,1.0481978116284059
27,65.91,0.04,Electronics,49.35,0.7187983614019118
37,27.4,0.48,Accessories,49.03,0.9304963503649636
34,94.88,0.08,Accessories,49.03,0.4754173693086004
29,20.25,0.21,Furniture,48.36,1.8866370370370371
35,97.54,0.47,Accessories,49.03,0.2664127537420546
41,66.61,0.4,Stationery,48.765,0.43925836961417203
48,78.1,0.39,Furniture,48.36,0.37771574903969274
2,29.37,0.19,Accessories,49.03,1.35220633299285
40,80.12,0.22,Furniture,48.36,0.47080379430853714
47,9.03,0.21,Furniture,48.36,3.0
16,10.99,0.14,Stationery,48.765,3.0
49,55.33,0.13,Stationery,48.765,0.7667729983733961
1,98.7,0.39,Apparel,49.0,0.3028368794326241
35,66.91,0.37,Stationery,48.765,0.4591533403078763
5,15.28,0.28,Electronics,49.35,2.3253926701570684
11,89.43,0.43,Furniture,48.36,0.3082321368668232
8,90.22,0.29,Apparel,49.0,0.38561294613167807
15,73.88,0.1,Accessories,49.03,0.597279371954521
39,7.13,0.38,Apparel,49.0,3.0
3,42.58,0.05,Furniture,48.36,1.0789572569281354
28,25.27,0.14,Furniture,48.36,1.6458092599920855
28,35.83,0.42,Furniture,48.36,0.7828300307005304
13,32.66,0.18,Accessories,49.03,1.2310042865891002
6,94.91,0.17,Stationery,48.765,0.42645611632072494
4,16.0,0.17,Accessories,49.03,2.54343125
37,38.22,0.5,Accessories,49.03,0.6414181057038201
34,92.42,0.21,Accessories,49.03,0.41910517204068387
5,13.39,0.09,Furniture,48.36,3.0
40,19.96,0.47,Furniture,48.36,1.2841082164328657
30,76.81,0.45,Electronics,49.35,0.3533719567764614
41,46.84,0.11,Stationery,48.765,0.9265766438941075
48,2.21,0.25,Stationery,48.765,3.0
11,49.55,0.04,Stationery,48.765,0.9447911200807265
31,43.5,0.26,Apparel,49.0,0.8335632183908046
11,74.46,0.45,Accessories,49.03,0.36216089175396193
36,29.86,0.24,Electronics,49.35,1.256061620897522
12,6.4,0.32,Apparel,49.0,3.0
24,27.06,0.49,Electronics,49.35,0.9300997782705102
19,98.23,0.4,Apparel,49.0,0.29929756693474496
35,35.65,0.06,Furniture,48.36,1.2751304347826085
1,69.95,0.45,Stationery,48.765,0.38342744817726954
6,26.63,0.4,Apparel,49.0,1.104018024784078
20,73.78,0.01,Stationery,48.765,0.6543419625914882
42,83.45,0.32,Stationery,48.765,0.39736608747753144
12,97.09,0.07,Furniture,48.36,0.4632279328458131
10,36.01,0.03,Furniture,48.36,1.3026714801444044
48,46.93,0.01,Apparel,49.0,1.0336671638610697
39,61.66,0.2,Accessories,49.03,0.6361336360687643
8,81.26,0.37,Accessories,49.03,0.3801242923947822
34,90.51,0.37,Stationery,48.765,0.3394315545243619
3,80.87,0.02,Accessories,49.03,0.5941560529244466
49,9.43,0.32,Furniture,48.36,3.0
19,31.73,0.22,Furniture,48.36,1.1888055468011345
46,35.7,0.13,Stationery,48.765,1.188390756302521
39,90.87,0.04,Furniture,48.36,0.510901287553648
3,53.6,0.05,Electronics,49.35,0.8746735074626866
6,15.9,0.42,Furniture,48.36,1.7640754716981133
47,66.41,0.17,Furniture,48.36,0.6044089745520252
34,41.37,0.11,Furniture,48.36,1.04037708484409
22,85.76,0.26,Apparel,49.0,0.4228078358208955
31,79.49,0.31,Electronics,49.35,0.42837463831928546
11,5.06,0.4,Apparel,49.0,3.0
2,17.54,0.23,Electronics,49.35,2.166448118586089
24,75.58,0.45,Apparel,49.0,0.35657581370733005
7,49.01,0.15,Furniture,48.36,0.8387267904509284
7,76.31,0.09,Stationery,48.765,0.5815247018739352
24,43.92,0.1,Accessories,49.03,1.0047131147540984
32,28.75,0.39,Stationery,48.765,1.0346660869565218
47,16.16,0.36,Apparel,49.0,1.9405940594059405
32,26.92,0.39,Furniture,48.36,1.095824665676077
44,26.91,0.27,Furniture,48.36,1.3118840579710145
25,64.56,0.38,Accessories,49.03,0.47085811648079307
44,10.79,0.18,Accessories,49.03,3.0
47,94.54,0.38,Accessories,49.03,0.32154220435794373
33,61.04,0.35,Furniture,48.36,0.5149737876802097
17,55.92,0.45,Apparel,49.0,0.4819384835479257
33,11.64,0.1,Apparel,49.0,3.0
24,8.65,0.4,Furniture,48.36,3.0
38,29.75,0.21,Accessories,49.03,1.3019731092436975
49,85.76,0.33,Electronics,49.35,0.38554687499999996
16,56.99,0.32,Accessories,49.03,0.585021933672574
6,99.26,0.18,Furniture,48.36,0.39950836187789646
27,19.57,0.32,Apparel,49.0,1.7026060296371996
38,74.76,0.13,Accessories,49.03,0.5705738362760834
11,63.72,0.1,Furniture,48.36,0.6830508474576271
29,97.16,0.41,Stationery,48.765,0.29612340469328946
30,3.36,0.24,Furniture,48.36,3.0
36,16.59,0.29,Electronics,49.35,2.1120253164556964
27,13.62,0.04,Electronics,49.35,3.0
7,17.95,0.27,Accessories,49.03,1.9939777158774374
2,71.82,0.23,Accessories,49.03,0.5256627680311892
9,19.55,0.31,Accessories,49.03,1.7304705882352938
24,63.47,0.08,Accessories,49.03,0.7106916653537105
28,52.82,0.41,Accessories,49.03,0.5476656569481259
47,43.72,0.46,Apparel,49.0,0.6052150045745655
46,45.56,0.08,Stationery,48.765,0.9847190517998244
19,42.47,0.4,Furniture,48.36,0.6832116788321168
15,98.6,0.42,Apparel,49.0,0.2882352941176471
2,98.83,0.19,Furniture,48.36,0.39635333400789236
49,32.29,0.29,Furniture,48.36,1.0633508826262
14,23.11,0.11,Apparel,49.0,1.8870618779749027
18,20.61,0.34,Stationery,48.765,1.5616157205240175
10,51.61,0.09,Stationery,48.765,0.8598362720403023
6,80.25,0.4,Accessories,49.03,0.36657943925233644
31,50.0,0.24,Stationery,48.765,0.741228
21,98.59,0.35,Electronics,49.35,0.32536261284105894
23,94.04,0.05,Apparel,49.0,0.49500212675457245
17,78.18,0.33,Electronics,49.35,0.4229278587874136
39,83.28,0.19,Apparel,49.0,0.4765850144092219
34,78.38,0.37,Apparel,49.0,0.3938504720591988
7,84.43,0.42,Electronics,49.35,0.3390145682814166
1,46.16,0.28,Electronics,49.35,0.7697573656845754
18,20.89,0.42,Electronics,49.35,1.3701771182383917
35,59.23,0.4,Electronics,49.35,0.49991558331926395
43,32.45,0.22,Apparel,49.0,1.1778120184899845
47,73.62,0.19,Apparel,49.0,0.539119804400978
3,74.05,0.14,Furniture,48.36,0.5616421336934504
1,93.14,0.14,Accessories,49.03,0.45271419368692284
3,92.26,0.21,Apparel,49.0,0.4195751138088012
18,15.97,0.08,Electronics,49.35,2.8429555416405763
15,20.14,0.07,Apparel,49.0,2.26266137040715
14,70.1,0.21,Accessories,49.03,0.5525492154065621
37,96.46,0.18,Stationery,48.765,0.4145479991706407
28,49.54,0.03,Apparel,49.0,0.9594267258780783
16,97.94,0.35,Apparel,49.0,0.32519910149070863
29,49.57,0.3,Stationery,48.765,0.6886322372402663
19,10.76,0.3,Apparel,49.0,3.0
24,79.09,0.34,Furniture,48.36,0.4035605006954102
20,77.89,0.47,Stationery,48.765,0.3318198741815381
28,30.3,0.24,Stationery,48.765,1.2231485148514851
21,80.02,0.03,Accessories,49.03,0.5943401649587603
23,44.15,0.09,Furniture,48.36,0.99677463193658
